loc_date,date,feature_name,slug,code,pcs_m,quantity,parent_boundary,length,groupname,city
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G919,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G93,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G78,0.0,0,rhone,57,plastic pieces,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G122,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G915,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G146,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G922,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G208,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G941,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G74,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G142,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G921,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G931,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G33,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G87,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G124,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G916,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G936,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G703,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G707,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G139,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G152,0.0,0,rhone,57,tobacco,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G75,0.0,0,rhone,57,plastic pieces,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G20,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G905,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G704,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G711,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G191,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G934,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G158,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G210,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G7,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G926,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G923,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G702,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G706,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G34,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G712,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G901,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G710,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G65,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G708,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G175,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G171,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G8,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G943,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G155,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G3,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G929,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G194,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G101,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G82,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G134,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G939,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G149,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G165,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G201,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G938,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G137,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G76,0.0,0,rhone,57,plastic pieces,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G98,0.0,0,rhone,57,waste water,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G10,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G66,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G935,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G135,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G144,0.0,0,rhone,57,waste water,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G154,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G904,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G51,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G81,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G940,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G157,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G182,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G73,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G96,0.0,0,rhone,57,waste water,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G148,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G933,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G914,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G147,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G131,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G203,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G38,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G937,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G193,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G918,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G13,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G930,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G153,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G83,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G106,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G103,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G112,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G50,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G99,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G97,0.0,0,rhone,57,waste water,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G9,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G181,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G713,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G108,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G107,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G173,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G942,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G43,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G928,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G128,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G908,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G117,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G64,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G907,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G917,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G2,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G900,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G202,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G115,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G906,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G197,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G186,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G167,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G136,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G903,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G132,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G927,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G36,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G902,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G129,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G6,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G53,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G92,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G37,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G199,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G71,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G133,0.0,0,rhone,57,waste water,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G138,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G80,0.0,0,rhone,57,plastic pieces,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G190,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G59,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G39,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G29,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G68,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G161,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G14,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G183,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G61,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G105,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G113,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G104,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G55,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G109,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G123,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G150,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G114,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G140,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G195,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G118,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G176,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G925,0.0,0,rhone,57,packaging non food,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G17,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G116,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G63,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G913,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G19,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G102,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G49,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G944,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G111,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G945,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G60,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G119,0.0,0,rhone,57,micro plastics (< 5mm),La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G52,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G172,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G143,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G41,0.0,0,rhone,57,agriculture,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G188,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G162,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G40,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G999,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G141,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G207,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G174,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G160,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G84,0.0,0,rhone,57,personal items,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G94,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G196,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G185,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G932,0.0,0,rhone,57,waste water,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G214,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G1,0.0,0,rhone,57,food and drink,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G166,0.0,0,rhone,57,infrastructure,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G180,0.0,0,rhone,57,unclassified,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G56,0.0,0,rhone,57,recreation,La Tour-de-Peilz
"('maladaire', '2016-03-31')",2016-03-31,lac-leman,maladaire,G88,0.0,0,rhone,57,personal items,La Tour-de-Peilz
